Reporting Year,Licence Profile,Waste Source,Waste Action,List of Waste Code,Low Code Description,Respondent Waste Description,Accepted Waste Quantity,Accepted waste quantity from abroad,Accepted Waste Quantity from Ireland,On Site Waste Treatment Type,Waste Quantity Tonnes per Year,Next Destination Waste Treatment Type,Final Destination Abroad,Final Destination Waste Treatment Type
2022,O'Toole Composting Limited - W0284,Accepted,Transferred,17 01 07,"mixtures of concrete, bricks, tiles and ceramics other than those mentioned in 17 01 06",Rubble,,,,,780.22,,No,R05 - Inorganic materials recycling or reclamation (to end-of-waste) (e.g. soil cleaning resulting in recovery of the soil and recycling of inorganic construction materials)
2022,O'Toole Composting Limited - W0284,Waste Accepted,Waste Accepted,17 02 01,Wood,Waste Wood,429.7,0.0,429.7,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2022,O'Toole Composting Limited - W0284,Accepted,Transferred,17 02 01,Wood,Wood waste,,,,,28.28,,No,R03 - Other recycling or reclamation of organic substances which are not used as solvents (to end-of-waste)
2022,O'Toole Composting Limited - W0284,Accepted,Transferred,17 02 01,Wood,Wood Waste,,,,,573.5,,No,R03 - Other recycling or reclamation of organic substances which are not used as solvents (to end-of-waste)
2022,O'Toole Composting Limited - W0284,Accepted,Transferred,17 05 04,soil and stones other than those mentioned in 17 05 03,Soil and Subsoil,,,,,450.04,,No,R05 - Recovery of inorganic materials in the form of backfilling
2022,O'Toole Composting Limited - W0284,Accepted,Transferred,17 08 02,gypsum-based construction materials other than those mentioned in 17 08 01,Plasterboard,,,,,19.12,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2022,O'Toole Composting Limited - W0284,Accepted,Transferred,19 05 01,non-composted fraction of municipal and similar wastes,Non-Composted Fraction from MMW Composting,,,,,1183.1,,No,"D05 - Specially engineered landfill, non-hazardous waste"
2022,O'Toole Composting Limited - W0284,Accepted,Transferred,19 05 01,non-composted fraction of municipal and similar wastes,MMW Non compost fraction,,,,,595.24,R12 - Production of fuel from waste incl SRF and RDF,,
2022,O'Toole Composting Limited - W0284,Accepted,Transferred,19 05 01,non-composted fraction of municipal and similar wastes,MMW Non composted Fraction,,,,,299.2,R12 - Production of fuel from waste incl SRF and RDF,,
2022,O'Toole Composting Limited - W0284,Accepted,Transferred,19 05 01,non-composted fraction of municipal and similar wastes,MMW Non Composted Fraction,,,,,1187.06,,No,"D05 - Specially engineered landfill, non-hazardous waste"
2022,O'Toole Composting Limited - W0284,Accepted,Transferred,19 05 01,non-composted fraction of municipal and similar wastes,MMW Non compost Fraction,,,,,99.6,R12 - Production of fuel from waste incl SRF and RDF,,
2022,O'Toole Composting Limited - W0284,Accepted,Transferred,19 05 01,non-composted fraction of municipal and similar wastes,MMW Non Composted Fraction,,,,,227.42,R12 - Production of fuel from waste incl SRF and RDF,,
2022,O'Toole Composting Limited - W0284,Accepted,Transferred,19 05 99,wastes not otherwise specified,Biostabilised Waste (Compost Like Output),,,,,2186.26,,No,"D05 - Specially engineered landfill, non-hazardous waste"
2022,O'Toole Composting Limited - W0284,Accepted,Transferred,19 05 99,wastes not otherwise specified,CLO Compost Like Output - Biostabilised Waste,,,,,8358.77,,No,"D05 - Specially engineered landfill, non-hazardous waste"
2022,O'Toole Composting Limited - W0284,Accepted,Transferred,19 12 04,plastic and rubber,Mixed Plastics from Mechanical treatment,,,,,98.6,R05 - Inorganic materials recycling or reclamation (to end-of-waste) (e.g. soil cleaning resulting in recovery of the soil and recycling of inorganic construction materials),,
2022,O'Toole Composting Limited - W0284,Waste Accepted,Waste Accepted,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,Organic fines,3104.98,0.0,3104.98,R03 - Composting (aerobic),,,,
2022,O'Toole Composting Limited - W0284,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,Combustible waste Suitable for SRF Residual MMW From Biostabilisation,,,,,5173.46,R12 - Production of fuel from waste incl SRF and RDF,,
2022,O'Toole Composting Limited - W0284,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,Processed Waste - Residual waste from skip processing,,,,,146.18,,No,"D05 - Specially engineered landfill, inert waste"
2022,O'Toole Composting Limited - W0284,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,C & D Fines,,,,,2574.6,,No,R05 - Recovery of inorganic materials in the form of backfilling
2022,O'Toole Composting Limited - W0284,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,Processed Waste,,,,,48.36,,No,R12 - Production of fuel from waste incl SRF and RDF
2022,O'Toole Composting Limited - W0284,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,Processed Waste,,,,,318.1,R12 - Production of fuel from waste incl SRF and RDF,,
2022,O'Toole Composting Limited - W0284,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,Processed Waste,,,,,83.38,,No,R12 - Production of fuel from waste incl SRF and RDF
2022,O'Toole Composting Limited - W0284,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,Processed Waste Residual waste from Skip Processing,,,,,1574.45,,No,R12 - Production of fuel from waste incl SRF and RDF
2022,O'Toole Composting Limited - W0284,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,Combustible Waste suitable for SRF,,,,,3391.82,R12 - Production of fuel from waste incl SRF and RDF,,
2022,O'Toole Composting Limited - W0284,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,Processed Waste,,,,,93.14,R12 - Production of fuel from waste incl SRF and RDF,,
2022,O'Toole Composting Limited - W0284,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,Organic Fines ,,,,,295.42,,No,R03 - Composting (aerobic)
2022,O'Toole Composting Limited - W0284,Waste Accepted,Waste Accepted,20 01 08 A,Household biodegradable kitchen & canteen waste,Food waste,346.0,0.0,346.0,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2022,O'Toole Composting Limited - W0284,Accepted,Transferred,20 01 08 A,Household biodegradable kitchen & canteen waste,Food Waste,,,,,351.98,,No,R03 - Composting (aerobic)
2022,O'Toole Composting Limited - W0284,Accepted,Transferred,20 01 21*,Household waste fluorescent lamps and other mercury containing waste,Fluorescent Tubes,,,,,0.24,,No,R05 - Preparing for reuse of inorganic materials
2022,O'Toole Composting Limited - W0284,Accepted,Transferred,20 01 36 A,"Municipal waste white goods
",Electrical Waste,,,,,62.0,R04 - Metal and metal component recycling or reclamation (to end-of-waste),,
2022,O'Toole Composting Limited - W0284,Accepted,Transferred,20 01 40 C,Mixed metals,Metal,,,,,285.84,R04 - Preparing for reuse of metal and metal compounds,,
2022,O'Toole Composting Limited - W0284,Waste Accepted,Waste Accepted,20 02 01,biodegradable waste,Green waste from gardens and parks,199.702,0.0,199.702,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2022,O'Toole Composting Limited - W0284,Accepted,Transferred,20 02 01,biodegradable waste,Green Waste,,,,,348.78,,No,R03 - Composting (aerobic)
2022,O'Toole Composting Limited - W0284,Waste Accepted,Waste Accepted,20 03 01 A,Municipal mixed residual  household,Mixed Municipal Waste (Household Kerbside),36624.049,0.0,36624.049,R03 - Composting (aerobic),,,,
2022,O'Toole Composting Limited - W0284,Accepted,Transferred,20 03 01 A,Municipal mixed residual  household,Mixed Municipal Domestic Waste (Cat. 3 Catering Waste),,,,,27.72,,No,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)"
2022,O'Toole Composting Limited - W0284,Accepted,Transferred,20 03 01 A,Municipal mixed residual  household,Mixed Municipal Domestic Waste (Cat. 3 Catering Waste),,,,,21.06,R12 - Production of fuel from waste incl SRF and RDF,,
2022,O'Toole Composting Limited - W0284,Waste Accepted,Waste Accepted,20 03 01 D,Municipal mixed dry recyclables household,Mixed Dry Recyclables (Household kerbside),1704.08,0.0,1704.08,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2022,O'Toole Composting Limited - W0284,Accepted,Transferred,20 03 01 D,Municipal mixed dry recyclables household,Dry Recycables,,,,,1440.1,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2022,O'Toole Composting Limited - W0284,Accepted,Transferred,20 03 01 D,Municipal mixed dry recyclables household,Dry Recyclables,,,,,399.92,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2022,O'Toole Composting Limited - W0284,Waste Accepted,Waste Accepted,20 03 03,street-cleaning residues,Street Cleaning Residues / Fly Tipped Material,540.2,0.0,540.2,"D05 - Specially engineered landfill, hazardous waste",,,,
2022,O'Toole Composting Limited - W0284,Accepted,Transferred,20 03 03,street-cleaning residues,Street Cleaning Residues / Fly Tipped Material,,,,,424.0,,No,"D05 - Specially engineered landfill, non-hazardous waste"
2022,O'Toole Composting Limited - W0284,Waste Accepted,Waste Accepted,20 03 07 A,Bulky waste household,Bulky wastes (Skip wastes),1655.86,0.0,1655.86,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,,,
2022,O'Toole Composting Limited - W0284,Accepted,Transferred,20 03 07 A,Bulky waste household,Bulky Waste (Skip & Mixed Waste),,,,,49.34,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2022,Oxigen Environmental  (Merrywell) - W0208,Waste Accepted,Waste Accepted,15 01 01,paper and cardboard packaging,Cardboard packaging,64.28,0.0,64.28,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2022,Oxigen Environmental  (Merrywell) - W0208,Accepted,Transferred,15 01 01,paper and cardboard packaging,Cardboard packaging,,,,,64.28,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2022,Oxigen Environmental  (Merrywell) - W0208,Waste Accepted,Waste Accepted,20 01 38,wood other than that mentioned in 20 01 37,Wood,187.19,0.0,187.19,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2022,Oxigen Environmental  (Merrywell) - W0208,Accepted,Transferred,20 01 38,wood other than that mentioned in 20 01 37,Wood,,,,,187.19,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2022,Oxigen Environmental  (Merrywell) - W0208,Waste Accepted,Waste Accepted,20 02 01,biodegradable waste,Green biodegradable waste,584.0,0.0,584.0,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2022,Oxigen Environmental  (Merrywell) - W0208,Accepted,Transferred,20 02 01,biodegradable waste,Green biodegradable waste,,,,,584.0,,No,R03 - Composting (aerobic)
2022,Oxigen Environmental  (Merrywell) - W0208,Waste Accepted,Waste Accepted,20 03 07 A,Bulky waste household,CNI Bulky Waste,838.58,0.0,838.58,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2022,Oxigen Environmental  (Merrywell) - W0208,Accepted,Transferred,20 03 07 A,Bulky waste household,CNI Bulky Waste,,,,,838.58,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2022,Oxigen Environmental  Unlimited Company (Robinhood) - W0152,Waste Accepted,Waste Accepted,15 01 01,paper and cardboard packaging,Cardboard Packaging,14.82,0.0,14.82,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2022,Oxigen Environmental  Unlimited Company (Robinhood) - W0152,Waste Accepted,Waste Accepted,15 01 02,plastic packaging,Plastic Packaging,0.74,0.0,0.74,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2022,Oxigen Environmental  Unlimited Company (Robinhood) - W0152,Waste Accepted,Waste Accepted,15 01 03,wooden packaging,Wood packaging,23.4,0.0,23.4,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2022,Oxigen Environmental  Unlimited Company (Robinhood) - W0152,Waste Accepted,Waste Accepted,15 01 07,glass packaging,Glass,0.58,0.0,0.58,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2022,Oxigen Environmental  Unlimited Company (Robinhood) - W0152,Waste Accepted,Waste Accepted,16 01 03,end-of-life tyres,End of Life Tyres,2.12,0.0,2.12,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2022,Oxigen Environmental  Unlimited Company (Robinhood) - W0152,Accepted,Transferred,16 01 03,end-of-life tyres,End of life tyres,,,,,7.3,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2022,Oxigen Environmental  Unlimited Company (Robinhood) - W0152,Waste Accepted,Waste Accepted,17 01 01,Concrete,Concrete,3.08,0.0,3.08,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2022,Oxigen Environmental  Unlimited Company (Robinhood) - W0152,Waste Accepted,Waste Accepted,17 01 07,"mixtures of concrete, bricks, tiles and ceramics other than those mentioned in 17 01 06",Rubble,2397.64,0.0,2397.64,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2022,Oxigen Environmental  Unlimited Company (Robinhood) - W0152,Waste Accepted,Waste Accepted,17 02 01,Wood,Wood,272.28,0.0,272.28,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2022,Oxigen Environmental  Unlimited Company (Robinhood) - W0152,Accepted,Transferred,17 02 01,Wood,Wood,,,,,10.1,,No,R03 - Other recycling or reclamation of organic substances which are not used as solvents (to end-of-waste)
2022,Oxigen Environmental  Unlimited Company (Robinhood) - W0152,Accepted,Transferred,17 02 01,Wood,Wood,,,,,32.5,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2022,Oxigen Environmental  Unlimited Company (Robinhood) - W0152,Accepted,Transferred,17 02 01,Wood,Wood,,,,,638.78,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2022,Oxigen Environmental  Unlimited Company (Robinhood) - W0152,Waste Accepted,Waste Accepted,17 02 03,Plastic,Plastics - Hard,16.62,0.0,16.62,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2022,Oxigen Environmental  Unlimited Company (Robinhood) - W0152,Waste Accepted,Waste Accepted,17 03 02,bituminous mixtures other than those mentioned in 17 03 01,Asphalt/Tarmac,0.88,0.0,0.88,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2022,Oxigen Environmental  Unlimited Company (Robinhood) - W0152,Waste Accepted,Waste Accepted,17 08 02,gypsum-based construction materials other than those mentioned in 17 08 01,Gypsum,15.34,0.0,15.34,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2022,Oxigen Environmental  Unlimited Company (Robinhood) - W0152,Waste Accepted,Waste Accepted,17 09 04,"mixed construction and demolition wastes other than those mentioned in 17 09 01, 17 09 02 and 17 09 03",CND Waste,7612.86,0.0,7612.86,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2022,Oxigen Environmental  Unlimited Company (Robinhood) - W0152,Accepted,Transferred,17 09 04,"mixed construction and demolition wastes other than those mentioned in 17 09 01, 17 09 02 and 17 09 03",CND Waste,,,,,13.98,,No,"D05 - Specially engineered landfill, non-hazardous waste"
2022,Oxigen Environmental  Unlimited Company (Robinhood) - W0152,Accepted,Transferred,17 09 04,"mixed construction and demolition wastes other than those mentioned in 17 09 01, 17 09 02 and 17 09 03",CND Waste,,,,,16521.77,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2022,Oxigen Environmental  Unlimited Company (Robinhood) - W0152,Accepted,Transferred,19 12 02,ferrous metal,Metal (from Waste Facility),,,,,124.16,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2022,Oxigen Environmental  Unlimited Company (Robinhood) - W0152,Waste Accepted,Waste Accepted,19 12 10,combustible waste (refuse derived fuel),SRF ,28.74,0.0,28.74,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2022,Oxigen Environmental  Unlimited Company (Robinhood) - W0152,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,MSW Processed,,,,,24.66,,No,"D05 - Specially engineered landfill, non-hazardous waste"
2022,Oxigen Environmental  Unlimited Company (Robinhood) - W0152,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,Crushed concrete,,,,,57.6,,No,"D05 - Specially engineered landfill, non-hazardous waste"
2022,Oxigen Environmental  Unlimited Company (Robinhood) - W0152,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,CND Fines; CND Processed,,,,,416.68,,No,"D05 - Specially engineered landfill, non-hazardous waste"
2022,Oxigen Environmental  Unlimited Company (Robinhood) - W0152,Waste Accepted,Waste Accepted,20 01 01,paper and cardboard,Mixed Paper,7.64,0.0,7.64,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2022,Oxigen Environmental  Unlimited Company (Robinhood) - W0152,Waste Accepted,Waste Accepted,20 01 08 A,Household biodegradable kitchen & canteen waste,Bio Waste - Brown Bin,7.4,0.0,7.4,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2022,Oxigen Environmental  Unlimited Company (Robinhood) - W0152,Waste Accepted,Waste Accepted,20 01 36 D,"Municipal other  waste electrical and electronic equipment, non-hazardous
",WEEE mixed,1.16,0.0,1.16,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2022,Oxigen Environmental  Unlimited Company (Robinhood) - W0152,Waste Accepted,Waste Accepted,20 01 38,wood other than that mentioned in 20 01 37,Wood,818.12,0.0,818.12,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2022,Oxigen Environmental  Unlimited Company (Robinhood) - W0152,Accepted,Transferred,20 01 38,wood other than that mentioned in 20 01 37,Wood,,,,,127.5,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2022,Oxigen Environmental  Unlimited Company (Robinhood) - W0152,Accepted,Transferred,20 01 38,wood other than that mentioned in 20 01 37,Wood,,,,,98.28,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2022,Oxigen Environmental  Unlimited Company (Robinhood) - W0152,Waste Accepted,Waste Accepted,20 01 39,Plastics,Plastics,9.56,0.0,9.56,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2022,Oxigen Environmental  Unlimited Company (Robinhood) - W0152,Waste Accepted,Waste Accepted,20 01 40 C,Mixed metals,Metal,21.22,0.0,21.22,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2022,Oxigen Environmental  Unlimited Company (Robinhood) - W0152,Accepted,Transferred,20 01 40 C,Mixed metals,Metal,,,,,10.76,,Yes,R04 - Preparing for reuse of metal and metal compounds
2022,Oxigen Environmental  Unlimited Company (Robinhood) - W0152,Accepted,Transferred,20 01 40 C,Mixed metals,Metal,,,,,8.14,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2022,Oxigen Environmental  Unlimited Company (Robinhood) - W0152,Waste Accepted,Waste Accepted,20 02 01,biodegradable waste,Green Biodegradable Waste,84.08,0.0,84.08,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2022,Oxigen Environmental  Unlimited Company (Robinhood) - W0152,Accepted,Transferred,20 02 01,biodegradable waste,Biodegradable waste,,,,,1070.62,,No,R03 - Composting (aerobic)
2022,Oxigen Environmental  Unlimited Company (Robinhood) - W0152,Waste Accepted,Waste Accepted,20 02 02,soil and stones,Soil & Stones,184.6,0.0,184.6,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2022,Oxigen Environmental  Unlimited Company (Robinhood) - W0152,Waste Accepted,Waste Accepted,20 03 01 A,Municipal mixed residual  household,MSW Municipal Waste,4738.54,0.0,4738.54,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2022,Oxigen Environmental  Unlimited Company (Robinhood) - W0152,Accepted,Transferred,20 03 01 A,Municipal mixed residual  household,MSW Municipal Waste,,,,,3517.57,,No,"D05 - Specially engineered landfill, non-hazardous waste"
2022,Oxigen Environmental  Unlimited Company (Robinhood) - W0152,Accepted,Transferred,20 03 01 A,Municipal mixed residual  household,MSW Municipal Waste,,,,,947.74,,No,R01 - Incineration plant (use as fuel) - non-hazardous waste
2022,Oxigen Environmental  Unlimited Company (Robinhood) - W0152,Accepted,Transferred,20 03 01 A,Municipal mixed residual  household,MSW Municipal Waste,,,,,20.4,,No,R01 - Incineration plant (use as fuel) - non-hazardous waste
2022,Oxigen Environmental  Unlimited Company (Robinhood) - W0152,Waste Accepted,Waste Accepted,20 03 01 B,Municipal mixed residual non-household,MSW Municipal Waste,1184.64,0.0,1184.64,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2022,Oxigen Environmental  Unlimited Company (Robinhood) - W0152,Accepted,Transferred,20 03 01 B,Municipal mixed residual non-household,MSW,,,,,879.39,,No,"D05 - Specially engineered landfill, non-hazardous waste"
2022,Oxigen Environmental  Unlimited Company (Robinhood) - W0152,Accepted,Transferred,20 03 01 B,Municipal mixed residual non-household,MSW Municipal Waste,,,,,236.94,,No,R01 - Incineration plant (use as fuel) - non-hazardous waste
2022,Oxigen Environmental  Unlimited Company (Robinhood) - W0152,Accepted,Transferred,20 03 01 B,Municipal mixed residual non-household,MSW Municipal Waste,,,,,5.1,,No,R01 - Incineration plant (use as fuel) - non-hazardous waste
2022,Oxigen Environmental  Unlimited Company (Robinhood) - W0152,Waste Accepted,Waste Accepted,20 03 03,street-cleaning residues,Street Sweepings; Gully Waste,11014.59,0.0,11014.59,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2022,Oxigen Environmental  Unlimited Company (Robinhood) - W0152,Accepted,Transferred,20 03 03,street-cleaning residues,Street sweepings,,,,,2311.4,,Yes,R05 - Inorganic materials recycling or reclamation (to end-of-waste) (e.g. soil cleaning resulting in recovery of the soil and recycling of inorganic construction materials)
2022,Oxigen Environmental  Unlimited Company (Robinhood) - W0152,Accepted,Transferred,20 03 03,street-cleaning residues,Street sweepings,,,,,272.12,,No,R03 - Composting (aerobic)
2022,Oxigen Environmental  Unlimited Company (Robinhood) - W0152,Waste Accepted,Waste Accepted,20 03 07 A,Bulky waste household,CNI Bulky Waste,4526.23,0.0,4526.23,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2022,Oxigen Environmental  Unlimited Company (Robinhood) - W0152,Accepted,Transferred,20 03 07 A,Bulky waste household,CNI Bulky waste,,,,,7.78,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2022,Oxigen Environmental  Unlimited Company (Robinhood) - W0152,Accepted,Transferred,20 03 07 A,Bulky waste household,CNI Bulky Waste,,,,,4910.77,,No,"D05 - Specially engineered landfill, non-hazardous waste"
2022,Oxigen Environmental  Unlimited Company (Robinhood) - W0152,Accepted,Transferred,20 03 07 A,Bulky waste household,CNI Bulky Waste,,,,,53.89,,No,"D05 - Specially engineered landfill, non-hazardous waste"
2022,Oxigen Environmental  Unlimited Company (Robinhood) - W0152,Accepted,Transferred,20 03 07 A,Bulky waste household,CNI Bulky Waste,,,,,3.11,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2022,Oxigen Environmental  Unlimited Company (Robinhood) - W0152,Accepted,Transferred,20 03 07 A,Bulky waste household,CNI Bulky Waste,,,,,6.53,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2022,Oxigen Environmental  Unlimited Company (Robinhood) - W0152,Waste Accepted,Waste Accepted,20 03 07 B,Bulky waste non-household,CNI Bulky Waste,10561.2,0.0,10561.2,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2022,Oxigen Environmental  Unlimited Company (Robinhood) - W0152,Accepted,Transferred,20 03 07 B,Bulky waste non-household,CNI Bulky waste,,,,,18.14,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2022,Oxigen Environmental  Unlimited Company (Robinhood) - W0152,Accepted,Transferred,20 03 07 B,Bulky waste non-household,CNI Bulky Waste,,,,,11458.45,,No,"D05 - Specially engineered landfill, non-hazardous waste"
2022,Oxigen Environmental  Unlimited Company (Robinhood) - W0152,Accepted,Transferred,20 03 07 B,Bulky waste non-household,CNI Bulky Waste,,,,,125.73,,No,"D05 - Specially engineered landfill, non-hazardous waste"
2022,Oxigen Environmental  Unlimited Company (Robinhood) - W0152,Accepted,Transferred,20 03 07 B,Bulky waste non-household,CNI Bulky Waste,,,,,7.25,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2022,Oxigen Environmental  Unlimited Company (Robinhood) - W0152,Accepted,Transferred,20 03 07 B,Bulky waste non-household,CNI Bulky Waste,,,,,15.25,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2022,Oxigen Environmental (Coes Road) - W0144,Waste Accepted,Waste Accepted,02 07 02,wastes from spirits distillation,wastes from spirits distillation,89.52,0.0,89.52,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
