Reporting Year,Licence Profile,Waste Source,Waste Action,List of Waste Code,Low Code Description,Respondent Waste Description,Accepted Waste Quantity,Accepted waste quantity from abroad,Accepted Waste Quantity from Ireland,On Site Waste Treatment Type,Waste Quantity Tonnes per Year,Next Destination Waste Treatment Type,Final Destination Abroad,Final Destination Waste Treatment Type
2023,Mulleady’s Limited (Mullingar) - W0197,Accepted,Transferred,20 03 01 D,Municipal mixed dry recyclables household,mixed dry recyclables,,,,,281.34,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2023,Mulleady’s Limited (Mullingar) - W0197,Accepted,Transferred,20 03 01 D,Municipal mixed dry recyclables household,mixed dry recyclables,,,,,1122.1,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2023,Mulleady’s Limited (Mullingar) - W0197,Accepted,Transferred,20 03 01 D,Municipal mixed dry recyclables household,mixed dry recyclables,,,,,226.0,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2023,Mulleady’s Limited (Mullingar) - W0197,Accepted,Transferred,20 03 01 D,Municipal mixed dry recyclables household,mixed dry recyclables,,,,,294.66,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2023,Mulleady’s Limited (Mullingar) - W0197,Accepted,Transferred,20 03 01 D,Municipal mixed dry recyclables household,mixed dry recyclables,,,,,3426.22,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2023,Mulleady’s Limited (Mullingar) - W0197,Waste Accepted,Waste Accepted,20 03 01 E,Municipal mixed dry recyclables non-household,mixed dry recyclables from commercial sources,69.2,0.0,69.2,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2023,Mulleady’s Limited (Mullingar) - W0197,Waste Accepted,Waste Accepted,20 03 07 A,Bulky waste household,Bulky waste,1217.64,0.0,1217.64,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2023,Mulleady’s Limited (Mullingar) - W0197,Accepted,Transferred,20 03 07 A,Bulky waste household,skip waste,,,,,853.96,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2023,Mulleady’s Limited (Mullingar) - W0197,Accepted,Transferred,20 03 07 A,Bulky waste household,skip waste,,,,,165.02,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2023,Mulleady’s Limited (Mullingar) - W0197,Accepted,Transferred,20 03 07 A,Bulky waste household,skip waste,,,,,322.42,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2023,Mulleady’s Limited (Mullingar) - W0197,Accepted,Transferred,20 03 07 A,Bulky waste household,bulky waste,,,,,46.74,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2023,Mulleady’s Limited (Mullingar) - W0197,Accepted,Transferred,20 03 07 A,Bulky waste household,bulky waste,,,,,91.48,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2023,Mulleady’s Limited (Mullingar) - W0197,Waste Accepted,Waste Accepted,20 03 07 B,Bulky waste non-household,commercial skip waste,3241.75,0.0,3241.75,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2023,Murray Waste Recycling Limited - W0258,Waste Accepted,Waste Accepted,02 01 04,waste plastics (except packaging),Commercial Agricultural Waste,282.56,0.0,282.56,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2023,Murray Waste Recycling Limited - W0258,Waste Accepted,Waste Accepted,16 01 20,Glass,Glass (Windscreens),9.62,0.0,9.62,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2023,Murray Waste Recycling Limited - W0258,Waste Accepted,Waste Accepted,17 01 01,Concrete,Concrete,50.86,0.0,50.86,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2023,Murray Waste Recycling Limited - W0258,Waste Accepted,Waste Accepted,17 01 07,"mixtures of concrete, bricks, tiles and ceramics other than those mentioned in 17 01 06","Mixtures of concrete, bricks, tiles and ceramics other than those mentioned in 17 01 06",385.34,0.0,385.34,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2023,Murray Waste Recycling Limited - W0258,Waste Accepted,Waste Accepted,17 02 01,Wood,Wood,153.94,0.0,153.94,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2023,Murray Waste Recycling Limited - W0258,Waste Accepted,Waste Accepted,17 02 02,Glass,Glass (Plate),0.58,0.0,0.58,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2023,Murray Waste Recycling Limited - W0258,Accepted,Transferred,17 02 02,Glass,Glass (Plate),,,,,148.08,R05 - Preparing for reuse of inorganic materials,,
2023,Murray Waste Recycling Limited - W0258,Waste Accepted,Waste Accepted,17 02 03,Plastic,Plastic,4.32,0.0,4.32,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2023,Murray Waste Recycling Limited - W0258,Waste Accepted,Waste Accepted,17 05 04,soil and stones other than those mentioned in 17 05 03,Soil and Stones other than those mentioned in 17 05 03,108.14,0.0,108.14,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2023,Murray Waste Recycling Limited - W0258,Accepted,Transferred,17 05 04,soil and stones other than those mentioned in 17 05 03,Soil and Stones,,,,,1691.41,,No,R05 - Recovery of inorganic materials in the form of backfilling
2023,Murray Waste Recycling Limited - W0258,Waste Accepted,Waste Accepted,17 09 04,"mixed construction and demolition wastes other than those mentioned in 17 09 01, 17 09 02 and 17 09 03",Mixed C & D Waste ,2443.844,0.0,2443.844,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2023,Murray Waste Recycling Limited - W0258,Waste Accepted,Waste Accepted,19 12 01,paper and cardboard,Paper & Cardboard,4.22,0.0,4.22,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2023,Murray Waste Recycling Limited - W0258,Accepted,Transferred,19 12 01,paper and cardboard,Paper & Cardboard,,,,,17.3,R03 - Other recycling or reclamation of organic substances which are not used as solvents (to end-of-waste),,
2023,Murray Waste Recycling Limited - W0258,Accepted,Transferred,19 12 02,ferrous metal,Ferrous Metal,,,,,60.64,R04 - Metal and metal component recycling or reclamation (to end-of-waste),,
2023,Murray Waste Recycling Limited - W0258,Accepted,Transferred,19 12 02,ferrous metal,Ferrous Metal,,,,,755.18,R04 - Metal and metal component recycling or reclamation (to end-of-waste),,
2023,Murray Waste Recycling Limited - W0258,Waste Accepted,Waste Accepted,19 12 04,plastic and rubber,Commercial Rubber & Hard Plastic,7.26,0.0,7.26,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2023,Murray Waste Recycling Limited - W0258,Accepted,Transferred,19 12 04,plastic and rubber,Hard Plastics,,,,,24.54,R05 - Inorganic materials recycling or reclamation (to end-of-waste) (e.g. soil cleaning resulting in recovery of the soil and recycling of inorganic construction materials),,
2023,Murray Waste Recycling Limited - W0258,Waste Accepted,Waste Accepted,19 12 07,wood other than that mentioned in 19 12 06,Waste from another facility,24.98,0.0,24.98,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2023,Murray Waste Recycling Limited - W0258,Accepted,Transferred,19 12 07,wood other than that mentioned in 19 12 06,Wood other than 20 01 06,,,,,190.34,R05 - Inorganic materials recycling or reclamation (to end-of-waste) (e.g. soil cleaning resulting in recovery of the soil and recycling of inorganic construction materials),,
2023,Murray Waste Recycling Limited - W0258,Accepted,Transferred,19 12 07,wood other than that mentioned in 19 12 06,Wood other than 20 01 06,,,,,1493.8,R05 - Inorganic materials recycling or reclamation (to end-of-waste) (e.g. soil cleaning resulting in recovery of the soil and recycling of inorganic construction materials),,
2023,Murray Waste Recycling Limited - W0258,Accepted,Transferred,19 12 07,wood other than that mentioned in 19 12 06,Wood other than 20 01 06,,,,,94.78,,Yes,R05 - Inorganic materials recycling or reclamation (to end-of-waste) (e.g. soil cleaning resulting in recovery of the soil and recycling of inorganic construction materials)
2023,Murray Waste Recycling Limited - W0258,Accepted,Transferred,19 12 07,wood other than that mentioned in 19 12 06,Wood other than 20 01 06,,,,,20.88,R05 - Inorganic materials recycling or reclamation (to end-of-waste) (e.g. soil cleaning resulting in recovery of the soil and recycling of inorganic construction materials),,
2023,Murray Waste Recycling Limited - W0258,Accepted,Transferred,19 12 09,"minerals (for example sand, stones)","Minerals (for example sand, stones)",,,,,10041.06,,No,"D01 - Deposit into or onto land (e.g. landfill, etc.)"
2023,Murray Waste Recycling Limited - W0258,Waste Accepted,Waste Accepted,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,Commercial Rubber & Hard Plastic,91.42,0.0,91.42,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2023,Murray Waste Recycling Limited - W0258,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,Other Waste from Mech Treatment,,,,,1151.4,,No,"D01 - Deposit into or onto land (e.g. landfill, etc.)"
2023,Murray Waste Recycling Limited - W0258,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,Other Waste from Mech Treatment,,,,,5198.28,R03 - Other recycling or reclamation of organic substances which are not used as solvents (to end-of-waste),,
2023,Murray Waste Recycling Limited - W0258,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,Other Waste from Mech Treatment,,,,,571.36,R03 - Other recycling or reclamation of organic substances which are not used as solvents (to end-of-waste),,
2023,Murray Waste Recycling Limited - W0258,Waste Accepted,Waste Accepted,20 01 01,paper and cardboard,Paper & Cardboard,26.82,0.0,26.82,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2023,Murray Waste Recycling Limited - W0258,Waste Accepted,Waste Accepted,20 01 02,Glass,Glass,165.18,0.0,165.18,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2023,Murray Waste Recycling Limited - W0258,Waste Accepted,Waste Accepted,20 01 08 A,Household biodegradable kitchen & canteen waste,Household Compost,1846.94,0.0,1846.94,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2023,Murray Waste Recycling Limited - W0258,Accepted,Transferred,20 01 08 A,Household biodegradable kitchen & canteen waste,Biodegradable Kitchen & Canteen Waste A,,,,,224.28,R03 - Composting (aerobic),,
2023,Murray Waste Recycling Limited - W0258,Accepted,Transferred,20 01 08 A,Household biodegradable kitchen & canteen waste,Biodegradable Kitchen & Canteen Waste A,,,,,1484.14,R03 - Composting (aerobic),,
2023,Murray Waste Recycling Limited - W0258,Waste Accepted,Waste Accepted,20 01 38,wood other than that mentioned in 20 01 37,wood other than that mentioned in 20 01 37,3.66,0.0,3.66,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2023,Murray Waste Recycling Limited - W0258,Waste Accepted,Waste Accepted,20 01 39,Plastics,Plastic,10.6,0.0,10.6,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2023,Murray Waste Recycling Limited - W0258,Waste Accepted,Waste Accepted,20 01 40 C,Mixed metals,Municipal Mixed Metals,16.68,0.0,16.68,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2023,Murray Waste Recycling Limited - W0258,Accepted,Transferred,20 02 01,biodegradable waste,Biodegradable Waste,,,,,52.7,R03 - Composting (aerobic),,
2023,Murray Waste Recycling Limited - W0258,Waste Accepted,Waste Accepted,20 03 01 A,Municipal mixed residual  household,"Household & Non Household Domestic, Commercial Municipal Waste and Municipal Waste from Other Facilities",28.54,0.0,28.54,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2023,Murray Waste Recycling Limited - W0258,Waste Accepted,Waste Accepted,20 03 01 B,Municipal mixed residual non-household,Municipal Mixed Residual Household (Black Bin),1931.9,0.0,1931.9,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2023,Murray Waste Recycling Limited - W0258,Waste Accepted,Waste Accepted,20 03 01 D,Municipal mixed dry recyclables household,Municipal Mixed Dry Recyclables Household,7.34,0.0,7.34,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2023,Murray Waste Recycling Limited - W0258,Accepted,Transferred,20 03 01 D,Municipal mixed dry recyclables household,Municipal Mixed Dry Recyclables,,,,,135.26,R05 - Inorganic materials recycling or reclamation (to end-of-waste) (e.g. soil cleaning resulting in recovery of the soil and recycling of inorganic construction materials),,
2023,Murray Waste Recycling Limited - W0258,Waste Accepted,Waste Accepted,20 03 03,street-cleaning residues,Commercial Municipal Waste ,6.76,0.0,6.76,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2023,Murray Waste Recycling Limited - W0258,Accepted,Transferred,20 03 03,street-cleaning residues,Street-cleaning residues,,,,,544.86,,No,"D01 - Deposit into or onto land (e.g. landfill, etc.)"
2023,Murray Waste Recycling Limited - W0258,Waste Accepted,Waste Accepted,20 03 07 A,Bulky waste household,Domestic Bulky Waste,2816.88,0.0,2816.88,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2023,Murray Waste Recycling Limited - W0258,Waste Accepted,Waste Accepted,20 03 07 B,Bulky waste non-household,Commercial Bulky Waste and Bulky Loads from Other Facilities,11906.365,0.0,11906.365,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2023,N&C Enterprises Limited - W0292,Waste Accepted,Waste Accepted,17 05 04,soil and stones other than those mentioned in 17 05 03,Soil and Stone,344776.0,0.0,344776.0,R10 - Land treatment resulting in benefit to agriculture or ecological improvement,,,,
2023,N&C Enterprises Limited - W0292,Accepted,Finally Treated,17 05 04,soil and stones other than those mentioned in 17 05 03,Soil and stone recovery for land reclamation,,,,R10 - Land treatment resulting in benefit to agriculture or ecological improvement,344776.0,,,
2023,North City Operations Depot - W0302,Waste Accepted,Waste Accepted,17 01 01,Concrete,This waste stream generated from the breaking out of concrete footpaths by Dublin City Council Road Maintenance Section within the Dublin City Council Administrative Area.,1428.62,0.0,1428.62,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2023,North City Operations Depot - W0302,Accepted,Transferred,17 01 01,Concrete,This waste stream generated from the breaking out of concrete footpaths by Dublin City Council Road Maintenance Section within the Dublin City Council Administrative Area.,,,,,1428.62,,No,R04 - Metal and metal component recycling or reclamation (to end-of-waste)
2023,North City Operations Depot - W0302,Waste Accepted,Waste Accepted,17 04 07,mixed metals,Mixed Metals,22.86,0.0,22.86,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2023,North City Operations Depot - W0302,Accepted,Transferred,17 04 07,mixed metals,Mixed Metals,,,,,22.86,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2023,North City Operations Depot - W0302,Waste Accepted,Waste Accepted,17 05 04,soil and stones other than those mentioned in 17 05 03,This waste stream generated from the breaking out of concrete footpaths by Dublin City Council Road Maintenance Section within the Dublin City Council Administrative Area.,289.42,0.0,289.42,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2023,North City Operations Depot - W0302,Accepted,Transferred,17 05 04,soil and stones other than those mentioned in 17 05 03,This waste stream generated from the breaking out of concrete footpaths by Dublin City Council Road Maintenance Section within the Dublin City Council Administrative Area.,,,,,289.42,,No,RU - Reuse
2023,North City Operations Depot - W0302,Waste Accepted,Waste Accepted,20 01 21*,Household waste fluorescent lamps and other mercury containing waste,Lamps,0.784,0.0,0.784,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2023,North City Operations Depot - W0302,Accepted,Transferred,20 01 21*,Household waste fluorescent lamps and other mercury containing waste,Fluorescent tubes/ Non-Linear Fluorescent Tubes/High Intensity Discharge,,,,,0.784,,No,R05 - Inorganic materials recycling or reclamation (to end-of-waste) (e.g. soil cleaning resulting in recovery of the soil and recycling of inorganic construction materials)
2023,North City Operations Depot - W0302,Waste Accepted,Waste Accepted,20 01 23*,"Household waste fridges and freezers and other devices containing HCFC, HFC",Large Domestic Appliances - Cold,5.1,0.0,5.1,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2023,North City Operations Depot - W0302,Accepted,Transferred,20 01 23*,"Household waste fridges and freezers and other devices containing HCFC, HFC",Large Domestic Appliances - Cold,,,,,5.1,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",Yes,R04 - Metal and metal component recycling or reclamation (to end-of-waste)
2023,North City Operations Depot - W0302,Waste Accepted,Waste Accepted,20 01 35* C,"Municipal waste light fittings, hazardous
",Light Fittings,3.4,0.0,3.4,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2023,North City Operations Depot - W0302,Accepted,Transferred,20 01 35* C,"Municipal waste light fittings, hazardous
",Light Fittings,,,,,3.4,,No,R04 - Metal and metal component recycling or reclamation (to end-of-waste)
2023,North City Operations Depot - W0302,Waste Accepted,Waste Accepted,20 01 36 A,"Municipal waste white goods
",Large Domestic Appliance - Non Cold,2.7,0.0,2.7,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2023,North City Operations Depot - W0302,Accepted,Transferred,20 01 36 A,"Municipal waste white goods
",Large Domestic Appliances - Non Cold,,,,,2.7,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2023,North City Operations Depot - W0302,Waste Accepted,Waste Accepted,20 01 38,wood other than that mentioned in 20 01 37,Mainly broken up timber pallets.,19.56,0.0,19.56,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2023,North City Operations Depot - W0302,Accepted,Transferred,20 01 38,wood other than that mentioned in 20 01 37,Mainly broken up timber pallets.,,,,,19.56,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2023,North City Operations Depot - W0302,Waste Accepted,Waste Accepted,20 03 03,street-cleaning residues,Waste from street bins/ Waste from road sweeping/ Waste from gully cleaning. ,2717.0,0.0,2717.0,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2023,North City Operations Depot - W0302,Accepted,Transferred,20 03 03,street-cleaning residues,Waste from street bins/ Waste from road sweeping/ Waste from gully cleaning.,,,,,2717.0,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2023,North City Operations Depot - W0302,Waste Accepted,Waste Accepted,20 03 07 A,Bulky waste household,Mainly waste from clear outs of housing units. ,490.5,0.0,490.5,"D15 - Storage pending disposal of waste (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2023,North City Operations Depot - W0302,Accepted,Transferred,20 03 07 A,Bulky waste household,Mainly waste from clear out of housing units.,,,,,490.5,"D15 - Storage pending disposal of waste (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2023,Ormonde Organics Limited (Portlaw) - W0287,Waste Accepted,Waste Accepted,02 02 01,sludges from washing and cleaning,na,14.0,0.0,14.0,R03 - Anaerobic digestion,,,,
2023,Ormonde Organics Limited (Portlaw) - W0287,Waste Accepted,Waste Accepted,02 02 03,materials unsuitable for consumption or processing,na,7707.0,0.0,7707.0,R03 - Anaerobic digestion,,,,
2023,Ormonde Organics Limited (Portlaw) - W0287,Waste Accepted,Waste Accepted,02 02 04,sludges from on-site effluent treatment,na,4832.0,0.0,4832.0,R03 - Anaerobic digestion,,,,
2023,Ormonde Organics Limited (Portlaw) - W0287,Waste Accepted,Waste Accepted,02 05 01,materials unsuitable for consumption or processing,na,772.0,0.0,772.0,R03 - Anaerobic digestion,,,,
2023,Ormonde Organics Limited (Portlaw) - W0287,Waste Accepted,Waste Accepted,02 05 02,sludges from on-site effluent treatment,na,9553.0,0.0,9553.0,R03 - Anaerobic digestion,,,,
2023,Ormonde Organics Limited (Portlaw) - W0287,Waste Accepted,Waste Accepted,02 07 01,"wastes from washing, cleaning and mechanical reduction of raw materials",na,343.0,0.0,343.0,R03 - Anaerobic digestion,,,,
2023,Ormonde Organics Limited (Portlaw) - W0287,Waste Accepted,Waste Accepted,02 07 04,materials unsuitable for consumption or processing,na,1584.0,0.0,1584.0,R03 - Anaerobic digestion,,,,
2023,Ormonde Organics Limited (Portlaw) - W0287,Waste Accepted,Waste Accepted,02 07 05,sludges from on-site effluent treatment,na,27.0,0.0,27.0,R03 - Anaerobic digestion,,,,
2023,Ormonde Organics Limited (Portlaw) - W0287,Accepted,Transferred,19 05 99,wastes not otherwise specified,na,,,,,338.3,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2023,Ormonde Organics Limited (Portlaw) - W0287,Accepted,Transferred,19 05 99,wastes not otherwise specified,na,,,,,1539.42,,No,R10 - Land treatment resulting in benefit to agriculture or ecological improvement
2023,Ormonde Organics Limited (Portlaw) - W0287,Accepted,Finally Treated,19 05 99,wastes not otherwise specified,Compost,,,,R03 - Composting (aerobic),9575.0,,,
2023,Ormonde Organics Limited (Portlaw) - W0287,Accepted,Finally Treated,19 06 99,wastes not otherwise specified,digestate,,,,R03 - Anaerobic digestion,20811.0,,,
2023,Ormonde Organics Limited (Portlaw) - W0287,Waste Accepted,Waste Accepted,19 08 05,sludges from treatment of urban waste water,na,23759.0,0.0,23759.0,R03 - Composting (aerobic),,,,
2023,Ormonde Organics Limited (Portlaw) - W0287,Waste Accepted,Waste Accepted,19 09 02,sludges from water clarification,na,1837.0,0.0,1837.0,R03 - Anaerobic digestion,,,,
2023,Ormonde Organics Limited (Portlaw) - W0287,Accepted,Transferred,20 01 02,Glass,na,,,,,0.42,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2023,Ormonde Organics Limited (Portlaw) - W0287,Waste Accepted,Waste Accepted,20 01 08 A,Household biodegradable kitchen & canteen waste,na,9895.0,0.0,9895.0,R03 - Composting (aerobic),,,,
2023,Ormonde Organics Limited (Portlaw) - W0287,Waste Accepted,Waste Accepted,20 01 08 B,Non-household biodegradable kitchen & canteen waste,na,17555.0,0.0,17555.0,R03 - Anaerobic digestion,,,,
2023,Ormonde Organics Limited (Portlaw) - W0287,Waste Accepted,Waste Accepted,20 01 25,edible oil and fat,na,433.0,0.0,433.0,R03 - Anaerobic digestion,,,,
2023,Ormonde Organics Limited (Portlaw) - W0287,Accepted,Transferred,20 01 38,wood other than that mentioned in 20 01 37,na,,,,,37.14,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2023,Ormonde Organics Limited (Portlaw) - W0287,Accepted,Transferred,20 03 01 B,Municipal mixed residual non-household,na,,,,,378.7,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2023,Ormonde Organics Limited (Portlaw) - W0287,Accepted,Transferred,20 03 01 E,Municipal mixed dry recyclables non-household,na,,,,,790.8,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2023,Ormonde Organics Limited (Portlaw) - W0287,Accepted,Transferred,20 03 07 B,Bulky waste non-household,na,,,,,12.72,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2023,O'Toole Composting Limited - W0284,Waste Accepted,Waste Accepted,02 02 03,materials unsuitable for consumption or processing,Wastes from Agri.Products,58.76,0.0,58.76,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2023,O'Toole Composting Limited - W0284,Waste Accepted,Waste Accepted,02 06 01,materials unsuitable for consumption or processing,Bakery & Confectionary Waste,23.28,0.0,23.28,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2023,O'Toole Composting Limited - W0284,Accepted,Transferred,16 01 03,end-of-life tyres,End-of-life tyres,,,,,34.28,R04 - Metal and metal component recycling or reclamation (to end-of-waste),,
2023,O'Toole Composting Limited - W0284,Waste Accepted,Waste Accepted,17 01 07,"mixtures of concrete, bricks, tiles and ceramics other than those mentioned in 17 01 06",Rubble,613.56,0.0,613.56,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2023,O'Toole Composting Limited - W0284,Accepted,Transferred,17 01 07,"mixtures of concrete, bricks, tiles and ceramics other than those mentioned in 17 01 06",Rubble,,,,,758.5,,No,R05 - Inorganic materials recycling or reclamation (to end-of-waste) (e.g. soil cleaning resulting in recovery of the soil and recycling of inorganic construction materials)
2023,O'Toole Composting Limited - W0284,Waste Accepted,Waste Accepted,17 02 01,Wood,Waste Wood,260.02,0.0,260.02,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2023,O'Toole Composting Limited - W0284,Accepted,Transferred,17 02 01,Wood,Wood waste,,,,,783.08,,No,R03 - Other recycling or reclamation of organic substances which are not used as solvents (to end-of-waste)
2023,O'Toole Composting Limited - W0284,Waste Accepted,Waste Accepted,17 05 04,soil and stones other than those mentioned in 17 05 03,Soil and Subsoil,168.08,0.0,168.08,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
