Reporting Year,Licence Profile,Waste Source,Waste Action,List of Waste Code,Low Code Description,Respondent Waste Description,Accepted Waste Quantity,Accepted waste quantity from abroad,Accepted Waste Quantity from Ireland,On Site Waste Treatment Type,Waste Quantity Tonnes per Year,Next Destination Waste Treatment Type,Final Destination Abroad,Final Destination Waste Treatment Type
2021,Huntstown Bioenergy Unlimited Company - P0993,Accepted,Finally Treated,19 06 99,wastes not otherwise specified,Biogas produced in anaerobic digesters and combusted on-site,,,,R03 - Anaerobic digestion,1886.0,,,
2021,Huntstown Bioenergy Unlimited Company - P0993,Waste Accepted,Waste Accepted,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,"Residual MSW ""Organic Fines""",5861.69,0.0,5861.69,R03 - Anaerobic digestion,,,,
2021,Huntstown Bioenergy Unlimited Company - P0993,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,Unprocessed Mixed SSO,,,,,144.82,,Yes,"D08 - Biological treatment, not specified elsewhere, which results in final compounds or mixtures which are discarded by means of any of the operations numbered D 1 to D 12"
2021,Huntstown Bioenergy Unlimited Company - P0993,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,Unprocessed Mixed SSO,,,,,48.86,,No,"D01 - Deposit into or onto land (e.g. landfill, etc.)"
2021,Huntstown Bioenergy Unlimited Company - P0993,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,Unprocessed Mixed SSO,,,,,64.02,D13 - Blending or mixing prior to submission to any of the operations numbered D 1 to D 12,No,
2021,Huntstown Bioenergy Unlimited Company - P0993,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,MSW organic fines and Unprocessed SSO,,,,,199.82,D13 - Blending or mixing prior to submission to any of the operations numbered D 1 to D 12,No,
2021,Huntstown Bioenergy Unlimited Company - P0993,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,Unprocessed mixed SSO,,,,,174.56,D13 - Blending or mixing prior to submission to any of the operations numbered D 1 to D 12,No,
2021,Huntstown Bioenergy Unlimited Company - P0993,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,MSW Organic Fines,,,,,133.86,,No,R10 - Land treatment resulting in benefit to agriculture or ecological improvement
2021,Huntstown Bioenergy Unlimited Company - P0993,Waste Accepted,Waste Accepted,20 01 08 A,Household biodegradable kitchen & canteen waste,Domestic Brown Bin and CFW ,10243.04,0.0,10243.04,R03 - Anaerobic digestion,,,,
2021,Huntstown Inert Waste Recovery Facility - W0277,Waste Accepted,Waste Accepted,17 05 04,soil and stones other than those mentioned in 17 05 03,Inert Soil and Stone LoW 17 05 04,1499662.0,0.0,1499662.0,R03 - Other recycling or reclamation of organic substances which are not used as solvents (to end-of-waste),,,,
2021,Huntstown Inert Waste Recovery Facility - W0277,Accepted,Finally Treated,17 05 04,soil and stones other than those mentioned in 17 05 03,Soil Recovery,,,,R03 - Other recycling or reclamation of organic substances which are not used as solvents (to end-of-waste),1499662.0,,,
2021,Inagh Landfill - W0109,Waste Accepted,Waste Accepted,13 02 08*,"other engine, gear and lubricating oils",Waste Oil,5.6,0.0,5.6,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2021,Inagh Landfill - W0109,Accepted,Transferred,13 02 08*,"other engine, gear and lubricating oils",Waste Oil,,,,,5.6,,No,R09 - Oil re-refining or other reuses of oil
2021,Inagh Landfill - W0109,Waste Accepted,Waste Accepted,15 01 01,paper and cardboard packaging,paper and Card packaging,98.54,0.0,98.54,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2021,Inagh Landfill - W0109,Accepted,Transferred,15 01 01,paper and cardboard packaging,paper & card,,,,,98.54,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2021,Inagh Landfill - W0109,Waste Accepted,Waste Accepted,15 01 02,plastic packaging,Plastic Bottles and wrap,19.06,0.0,19.06,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2021,Inagh Landfill - W0109,Accepted,Transferred,15 01 02,plastic packaging,Plastic bottles and wrap,,,,,19.06,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2021,Inagh Landfill - W0109,Waste Accepted,Waste Accepted,15 01 04,metallic packaging,metal cans and metal packaging,10.3,0.0,10.3,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2021,Inagh Landfill - W0109,Accepted,Transferred,15 01 04,metallic packaging,metal Cans,,,,,10.3,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2021,Inagh Landfill - W0109,Waste Accepted,Waste Accepted,15 01 05,composite packaging,Composite packaging including tetra pak,2.1,0.0,2.1,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2021,Inagh Landfill - W0109,Accepted,Transferred,15 01 05,composite packaging,Compoasite and tetra pak,,,,,2.1,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2021,Inagh Landfill - W0109,Waste Accepted,Waste Accepted,15 01 07,glass packaging,Glass bottles and jars,33.64,0.0,33.64,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2021,Inagh Landfill - W0109,Accepted,Transferred,15 01 07,glass packaging,glass bottles and jars,,,,,33.64,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2021,Inagh Landfill - W0109,Waste Accepted,Waste Accepted,16 01 07*,oil filters,Oil Filters,0.324,0.0,0.324,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2021,Inagh Landfill - W0109,Accepted,Transferred,16 01 07*,oil filters,Oil Filters,,,,,0.324,,No,R09 - Oil re-refining or other reuses of oil
2021,Inagh Landfill - W0109,Waste Accepted,Waste Accepted,16 06 01*,lead batteries,Waste Batteries,1.64,0.0,1.64,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2021,Inagh Landfill - W0109,Accepted,Transferred,16 06 01*,lead batteries,waste batteries,,,,,1.64,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),No,
2021,Inagh Landfill - W0109,Waste Accepted,Waste Accepted,20 01 02,Glass,Flat Glass,25.1,0.0,25.1,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2021,Inagh Landfill - W0109,Accepted,Transferred,20 01 02,Glass,flat glass,,,,,25.1,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2021,Inagh Landfill - W0109,Waste Accepted,Waste Accepted,20 01 21*,Household waste fluorescent lamps and other mercury containing waste,Waste Fluorescent Tubes,0.6,0.0,0.6,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2021,Inagh Landfill - W0109,Accepted,Transferred,20 01 21*,Household waste fluorescent lamps and other mercury containing waste,fluorescent tubes and bulbs,,,,,0.6,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),No,
2021,Inagh Landfill - W0109,Waste Accepted,Waste Accepted,20 01 28,"paint, inks, adhesives and resins other than those mentioned in 20 01 27",Paints and varnishes,29.0,0.0,29.0,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2021,Inagh Landfill - W0109,Accepted,Transferred,20 01 28,"paint, inks, adhesives and resins other than those mentioned in 20 01 27",Paint,,,,,29.0,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2021,Inagh Landfill - W0109,Waste Accepted,Waste Accepted,20 01 36 D,"Municipal other  waste electrical and electronic equipment, non-hazardous
",Electrical and electronic waste,139.7,0.0,139.7,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2021,Inagh Landfill - W0109,Accepted,Transferred,20 01 36 D,"Municipal other  waste electrical and electronic equipment, non-hazardous
",Waste Electrical and electronic equipment,,,,,139.7,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2021,Inagh Landfill - W0109,Waste Accepted,Waste Accepted,20 01 38,wood other than that mentioned in 20 01 37,Waste Wood,346.93,0.0,346.93,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2021,Inagh Landfill - W0109,Accepted,Transferred,20 01 38,wood other than that mentioned in 20 01 37,waste wood,,,,,346.93,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2021,Inagh Landfill - W0109,Waste Accepted,Waste Accepted,20 01 39,Plastics,Hard Plastic,85.8,0.0,85.8,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2021,Inagh Landfill - W0109,Accepted,Transferred,20 01 39,Plastics,hard plastic,,,,,85.8,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2021,Inagh Landfill - W0109,Waste Accepted,Waste Accepted,20 01 40 C,Mixed metals,Mixed metals,222.82,0.0,222.82,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2021,Inagh Landfill - W0109,Accepted,Transferred,20 01 40 C,Mixed metals,mixed metals,,,,,222.82,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2021,Inagh Landfill - W0109,Waste Accepted,Waste Accepted,20 02 01,biodegradable waste,Green Waste,737.58,0.0,737.58,R03 - Composting (aerobic),,,,
2021,Inagh Landfill - W0109,Accepted,Finally Treated,20 02 01,biodegradable waste,Green Waste,,,,R03 - Composting (aerobic),737.58,,,
2021,Inagh Landfill - W0109,Waste Accepted,Waste Accepted,20 03 01 A,Municipal mixed residual  household,Mixed Municipal waste,1003.2,0.0,1003.2,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2021,Inagh Landfill - W0109,Accepted,Transferred,20 03 01 A,Municipal mixed residual  household,mixed municipal waste,,,,,1003.2,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2021,Inagh Landfill - W0109,Waste Accepted,Waste Accepted,20 03 07 A,Bulky waste household,Bulky Waste Including Matresses,305.5,0.0,305.5,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2021,Inagh Landfill - W0109,Accepted,Transferred,20 03 07 A,Bulky waste household,mixed bulky waste,,,,,305.5,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2021,Indaver Ireland Limited (Duleek) - W0167,Waste Accepted,Waste Accepted,02 01 03,plant-tissue waste,Plant tissue waste e.g. Giant Hogweed,2.82,0.0,2.82,R01 - Incineration plant (use as fuel) - non-hazardous waste,,,,
2021,Indaver Ireland Limited (Duleek) - W0167,Accepted,Finally Treated,02 01 03,plant-tissue waste,Plant tissue waste,,,,R01 - Incineration plant (use as fuel) - non-hazardous waste,2.82,,,
2021,Indaver Ireland Limited (Duleek) - W0167,Waste Accepted,Waste Accepted,02 05 01,materials unsuitable for consumption or processing,Food not for consumption,21.96,0.0,21.96,R01 - Incineration plant (use as fuel) - non-hazardous waste,,,,
2021,Indaver Ireland Limited (Duleek) - W0167,Accepted,Finally Treated,02 05 01,materials unsuitable for consumption or processing,Food not for consumption,,,,R01 - Incineration plant (use as fuel) - non-hazardous waste,21.96,,,
2021,Indaver Ireland Limited (Duleek) - W0167,Waste Accepted,Waste Accepted,04 02 22,wastes from processed textile fibres,Waste from processed textiles,1.22,0.0,1.22,R01 - Incineration plant (use as fuel) - non-hazardous waste,,,,
2021,Indaver Ireland Limited (Duleek) - W0167,Accepted,Finally Treated,04 02 22,wastes from processed textile fibres,Waste from processed textiles,,,,R01 - Incineration plant (use as fuel) - non-hazardous waste,1.22,,,
2021,Indaver Ireland Limited (Duleek) - W0167,Waste Accepted,Waste Accepted,07 05 01*,aqueous washing liquids and mother liquors,"Aqueous wastes, washings from pharma industry labs",5396.14,0.0,5396.14,R01 - Incineration plant (use as fuel) - hazardous waste,,,,
2021,Indaver Ireland Limited (Duleek) - W0167,Accepted,Finally Treated,07 05 01*,aqueous washing liquids and mother liquors,"Aqueous wastes, washings from pharma industry labs",,,,R01 - Incineration plant (use as fuel) - hazardous waste,5396.14,,,
2021,Indaver Ireland Limited (Duleek) - W0167,Waste Accepted,Waste Accepted,07 05 12,sludges from on-site effluent treatment other than those mentioned in 07 05 11,Non haz sludges from onsite effluent treatment,6836.468,0.0,6836.468,R01 - Incineration plant (use as fuel) - non-hazardous waste,,,,
2021,Indaver Ireland Limited (Duleek) - W0167,Accepted,Finally Treated,07 05 12,sludges from on-site effluent treatment other than those mentioned in 07 05 11,Non haz sludges from onsite effluent treatment,,,,R01 - Incineration plant (use as fuel) - non-hazardous waste,6836.468,,,
2021,Indaver Ireland Limited (Duleek) - W0167,Waste Accepted,Waste Accepted,07 05 13*,solid wastes containing hazardous substances,Solid wastes containing hazardous substances,1905.642,0.0,1905.642,R01 - Incineration plant (use as fuel) - hazardous waste,,,,
2021,Indaver Ireland Limited (Duleek) - W0167,Accepted,Finally Treated,07 05 13*,solid wastes containing hazardous substances,Solid wastes containing hazardous substances,,,,R01 - Incineration plant (use as fuel) - hazardous waste,1905.642,,,
2021,Indaver Ireland Limited (Duleek) - W0167,Waste Accepted,Waste Accepted,07 05 14,solid wastes other than those mentioned in 07 05 13,Non haz solid waste from pharma industry,341.117,0.0,341.117,R01 - Incineration plant (use as fuel) - non-hazardous waste,,,,
2021,Indaver Ireland Limited (Duleek) - W0167,Accepted,Finally Treated,07 05 14,solid wastes other than those mentioned in 07 05 13,Non haz solid waste from pharma industry,,,,R01 - Incineration plant (use as fuel) - non-hazardous waste,341.117,,,
2021,Indaver Ireland Limited (Duleek) - W0167,Waste Accepted,Waste Accepted,08 01 14,sludges from paint or varnish other than those mentioned in 08 01 13,Paint/varnish sludge,192.4,0.0,192.4,R01 - Incineration plant (use as fuel) - non-hazardous waste,,,,
2021,Indaver Ireland Limited (Duleek) - W0167,Accepted,Finally Treated,08 01 14,sludges from paint or varnish other than those mentioned in 08 01 13,Paint/varnish sludge,,,,R01 - Incineration plant (use as fuel) - non-hazardous waste,192.4,,,
2021,Indaver Ireland Limited (Duleek) - W0167,Waste Accepted,Waste Accepted,08 01 20,aqueous suspensions containing paint or varnish other than those mentioned in 08 01 19,Paint Washings,904.46,0.0,904.46,R01 - Incineration plant (use as fuel) - non-hazardous waste,,,,
2021,Indaver Ireland Limited (Duleek) - W0167,Accepted,Finally Treated,08 01 20,aqueous suspensions containing paint or varnish other than those mentioned in 08 01 19,Paint Washings,,,,R01 - Incineration plant (use as fuel) - non-hazardous waste,904.46,,,
2021,Indaver Ireland Limited (Duleek) - W0167,Waste Accepted,Waste Accepted,08 03 18,waste printing toner other than those mentioned in 08 03 17,toner,11.755,0.0,11.755,R01 - Incineration plant (use as fuel) - non-hazardous waste,,,,
2021,Indaver Ireland Limited (Duleek) - W0167,Accepted,Finally Treated,08 03 18,waste printing toner other than those mentioned in 08 03 17,toner,,,,R01 - Incineration plant (use as fuel) - non-hazardous waste,11.755,,,
2021,Indaver Ireland Limited (Duleek) - W0167,Waste Accepted,Waste Accepted,09 01 08,photographic film and paper free of silver or silver compounds,Microfilm and discs,6.713,0.0,6.713,R01 - Incineration plant (use as fuel) - non-hazardous waste,,,,
2021,Indaver Ireland Limited (Duleek) - W0167,Accepted,Finally Treated,09 01 08,photographic film and paper free of silver or silver compounds,Microfilm and discs,,,,R01 - Incineration plant (use as fuel) - non-hazardous waste,6.713,,,
2021,Indaver Ireland Limited (Duleek) - W0167,Waste Accepted,Waste Accepted,15 01 02,plastic packaging,"Empty drums contaminated with non haz sealant, empty branded capsules and labels",11.212,0.0,11.212,R01 - Incineration plant (use as fuel) - non-hazardous waste,,,,
2021,Indaver Ireland Limited (Duleek) - W0167,Accepted,Finally Treated,15 01 02,plastic packaging,"Empty drums contaminated with non haz sealant, empty branded capsules and labels",,,,R01 - Incineration plant (use as fuel) - non-hazardous waste,11.212,,,
2021,Indaver Ireland Limited (Duleek) - W0167,Waste Accepted,Waste Accepted,15 01 07,glass packaging,Empty glass bottle contaminated with non haz material,0.206,0.0,0.206,R01 - Incineration plant (use as fuel) - non-hazardous waste,,,,
2021,Indaver Ireland Limited (Duleek) - W0167,Accepted,Finally Treated,15 01 07,glass packaging,Empty glass bottle contaminated with non haz material,,,,R01 - Incineration plant (use as fuel) - non-hazardous waste,0.206,,,
2021,Indaver Ireland Limited (Duleek) - W0167,Waste Accepted,Waste Accepted,15 01 10*,packaging containing residues of or contaminated by hazardous substances,Empty packaging waste contaminated with hazardous substances,268.282,0.0,268.282,R01 - Incineration plant (use as fuel) - hazardous waste,,,,
2021,Indaver Ireland Limited (Duleek) - W0167,Accepted,Finally Treated,15 01 10*,packaging containing residues of or contaminated by hazardous substances,Empty packaging waste contaminated with hazardous substances,,,,R01 - Incineration plant (use as fuel) - hazardous waste,268.282,,,
2021,Indaver Ireland Limited (Duleek) - W0167,Waste Accepted,Waste Accepted,15 02 02*,"absorbents, filter materials (including oil filters not otherwise specified), wiping cloths, protective clothing contaminated by hazardous substances",Filters/absorbents/wipes contaminated with haz substances,1005.967,0.0,1005.967,R01 - Incineration plant (use as fuel) - hazardous waste,,,,
2021,Indaver Ireland Limited (Duleek) - W0167,Accepted,Finally Treated,15 02 02*,"absorbents, filter materials (including oil filters not otherwise specified), wiping cloths, protective clothing contaminated by hazardous substances",Filters/absorbents/wipes contaminated with haz substances,,,,R01 - Incineration plant (use as fuel) - hazardous waste,1005.967,,,
2021,Indaver Ireland Limited (Duleek) - W0167,Waste Accepted,Waste Accepted,15 02 03,"absorbents, filter materials, wiping cloths and protective clothing other than those mentioned in 15 02 02",Filters/absorbents/wipes contaminated with non haz substances,245.429,0.0,245.429,R01 - Incineration plant (use as fuel) - non-hazardous waste,,,,
2021,Indaver Ireland Limited (Duleek) - W0167,Accepted,Finally Treated,15 02 03,"absorbents, filter materials, wiping cloths and protective clothing other than those mentioned in 15 02 02",Filters/absorbents/wipes contaminated with non haz substances,,,,R01 - Incineration plant (use as fuel) - non-hazardous waste,245.429,,,
2021,Indaver Ireland Limited (Duleek) - W0167,Waste Accepted,Waste Accepted,16 02 16,components removed from discarded equipment other than those mentioned in 16 02 15,Components removed from discarded equipment,12.187,0.0,12.187,R01 - Incineration plant (use as fuel) - non-hazardous waste,,,,
2021,Indaver Ireland Limited (Duleek) - W0167,Accepted,Finally Treated,16 02 16,components removed from discarded equipment other than those mentioned in 16 02 15,Components removed from discarded equipment,,,,R01 - Incineration plant (use as fuel) - non-hazardous waste,12.187,,,
2021,Indaver Ireland Limited (Duleek) - W0167,Waste Accepted,Waste Accepted,16 03 04,inorganic wastes other than those mentioned...... (off cuts from production so generated on site and not a 17 code ),off spec batches of solid products (tablets),2.001,0.0,2.001,R01 - Incineration plant (use as fuel) - non-hazardous waste,,,,
2021,Indaver Ireland Limited (Duleek) - W0167,Accepted,Finally Treated,16 03 04,inorganic wastes other than those mentioned...... (off cuts from production so generated on site and not a 17 code ),off spec batches of solid products (tablets),,,,R01 - Incineration plant (use as fuel) - non-hazardous waste,2.001,,,
2021,Indaver Ireland Limited (Duleek) - W0167,Waste Accepted,Waste Accepted,16 03 05*,organic wastes containing hazardous substances,Off spec liquids/solids containing haz substances,170.897,0.0,170.897,R01 - Incineration plant (use as fuel) - hazardous waste,,,,
2021,Indaver Ireland Limited (Duleek) - W0167,Accepted,Finally Treated,16 03 05*,organic wastes containing hazardous substances,Off spec liquids/solids containing haz substances,,,,R01 - Incineration plant (use as fuel) - hazardous waste,170.897,,,
2021,Indaver Ireland Limited (Duleek) - W0167,Waste Accepted,Waste Accepted,16 03 06,organic wastes other than those mentioned in 16 03 05,Off spec finished product,105.923,0.0,105.923,R01 - Incineration plant (use as fuel) - non-hazardous waste,,,,
2021,Indaver Ireland Limited (Duleek) - W0167,Accepted,Finally Treated,16 03 06,organic wastes other than those mentioned in 16 03 05,Off spec finished product,,,,R01 - Incineration plant (use as fuel) - non-hazardous waste,105.923,,,
2021,Indaver Ireland Limited (Duleek) - W0167,Waste Accepted,Waste Accepted,16 05 08*,discarded organic chemicals consisting of or containing hazardous substances,Discarded vials of chemicals,1.671,0.0,1.671,R01 - Incineration plant (use as fuel) - hazardous waste,,,,
2021,Indaver Ireland Limited (Duleek) - W0167,Accepted,Finally Treated,16 05 08*,discarded organic chemicals consisting of or containing hazardous substances,Discarded vials of chemicals,,,,R01 - Incineration plant (use as fuel) - hazardous waste,1.671,,,
2021,Indaver Ireland Limited (Duleek) - W0167,Waste Accepted,Waste Accepted,16 10 02,aqueous liquid wastes other than those mentioned in 16 10 01,Aqueous waste,619.204,0.0,619.204,R01 - Co-incineration plant (use as fuel) - non-hazardous waste,,,,
2021,Indaver Ireland Limited (Duleek) - W0167,Accepted,Finally Treated,16 10 02,aqueous liquid wastes other than those mentioned in 16 10 01,Aqueous waste,,,,R01 - Incineration plant (use as fuel) - non-hazardous waste,619.204,,,
2021,Indaver Ireland Limited (Duleek) - W0167,Waste Accepted,Waste Accepted,18 01 03*,wastes whose collection and disposal is subject to special requirements in order to prevent infection,Infectious Medical Waste Solid,130.14,0.0,130.14,R01 - Incineration plant (use as fuel) - hazardous waste,,,,
2021,Indaver Ireland Limited (Duleek) - W0167,Accepted,Finally Treated,18 01 03*,wastes whose collection and disposal is subject to special requirements in order to prevent infection,Infectious Medical Waste Solid,,,,R01 - Incineration plant (use as fuel) - hazardous waste,130.14,,,
2021,Indaver Ireland Limited (Duleek) - W0167,Waste Accepted,Waste Accepted,18 01 04,"wastes whose collection and disposal is not subject to special requirements in order to prevent infection (for example dressings, plaster casts, linen, disposable clothing, diapers)",Non infection medical waste,9.92,0.0,9.92,R01 - Incineration plant (use as fuel) - non-hazardous waste,,,,
2021,Indaver Ireland Limited (Duleek) - W0167,Accepted,Finally Treated,18 01 04,"wastes whose collection and disposal is not subject to special requirements in order to prevent infection (for example dressings, plaster casts, linen, disposable clothing, diapers)",Non infection medical waste,,,,R01 - Incineration plant (use as fuel) - non-hazardous waste,9.92,,,
2021,Indaver Ireland Limited (Duleek) - W0167,Waste Accepted,Waste Accepted,19 02 03,premixed wastes composed only of non-hazardous wastes,Autoclaved mechanically treated medical waste,1913.94,0.0,1913.94,R01 - Incineration plant (use as fuel) - non-hazardous waste,,,,
2021,Indaver Ireland Limited (Duleek) - W0167,Accepted,Finally Treated,19 02 03,premixed wastes composed only of non-hazardous wastes,Autoclaved mechanically treated medical waste,,,,R01 - Incineration plant (use as fuel) - non-hazardous waste,1913.94,,,
2021,Indaver Ireland Limited (Duleek) - W0167,Waste Accepted,Waste Accepted,19 02 10,combustible wastes other than those mentioned in 19 02 08 and 19 02 09,Autoclaved mech treated wasted,867.64,0.0,867.64,R01 - Incineration plant (use as fuel) - non-hazardous waste,,,,
2021,Indaver Ireland Limited (Duleek) - W0167,Accepted,Finally Treated,19 02 10,combustible wastes other than those mentioned in 19 02 08 and 19 02 09,Autoclaved mech treated wasted,,,,R01 - Incineration plant (use as fuel) - non-hazardous waste,867.64,,,
2021,Indaver Ireland Limited (Duleek) - W0167,Waste Accepted,Waste Accepted,19 12 10,combustible waste (refuse derived fuel),Refuse Derived Fuel,8557.58,0.0,8557.58,R01 - Incineration plant (use as fuel) - non-hazardous waste,,,,
2021,Indaver Ireland Limited (Duleek) - W0167,Accepted,Finally Treated,19 12 10,combustible waste (refuse derived fuel),Refuse Derived Fuel,,,,R01 - Incineration plant (use as fuel) - non-hazardous waste,8557.58,,,
2021,Indaver Ireland Limited (Duleek) - W0167,Waste Accepted,Waste Accepted,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,Mech treated municipal waste,48459.42,0.0,48459.42,R01 - Incineration plant (use as fuel) - non-hazardous waste,,,,
2021,Indaver Ireland Limited (Duleek) - W0167,Accepted,Finally Treated,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,Mech treated municipal waste,,,,R01 - Incineration plant (use as fuel) - non-hazardous waste,48459.42,,,
2021,Indaver Ireland Limited (Duleek) - W0167,Waste Accepted,Waste Accepted,20 01 01,paper and cardboard,Contaminated paper and cardboard,0.6,0.0,0.6,R01 - Incineration plant (use as fuel) - non-hazardous waste,,,,
2021,Indaver Ireland Limited (Duleek) - W0167,Accepted,Finally Treated,20 01 01,paper and cardboard,Contaminated paper and cardboard,,,,R01 - Incineration plant (use as fuel) - non-hazardous waste,0.6,,,
2021,Indaver Ireland Limited (Duleek) - W0167,Waste Accepted,Waste Accepted,20 03 01 A,Municipal mixed residual  household,Municipal mixed residual household,137493.294,0.0,137493.294,R01 - Incineration plant (use as fuel) - non-hazardous waste,,,,
2021,Indaver Ireland Limited (Duleek) - W0167,Accepted,Finally Treated,20 03 01 A,Municipal mixed residual  household,Municipal mixed residual household,,,,R01 - Incineration plant (use as fuel) - non-hazardous waste,137493.294,,,
2021,Indaver Ireland Limited (Duleek) - W0167,Waste Accepted,Waste Accepted,20 03 01 B,Municipal mixed residual non-household,Municipal mixed residual non household,670.24,0.0,670.24,R01 - Incineration plant (use as fuel) - non-hazardous waste,,,,
2021,Indaver Ireland Limited (Duleek) - W0167,Accepted,Finally Treated,20 03 01 B,Municipal mixed residual non-household,Municipal mixed residual non household,,,,R01 - Incineration plant (use as fuel) - non-hazardous waste,670.24,,,
2021,Indaver Ireland Limited (Duleek) - W0167,Waste Accepted,Waste Accepted,20 03 07 A,Bulky waste household,Bulky waste household,687.68,0.0,687.68,R01 - Incineration plant (use as fuel) - non-hazardous waste,,,,
2021,Indaver Ireland Limited (Duleek) - W0167,Accepted,Finally Treated,20 03 07 A,Bulky waste household,Bulky waste household,,,,R01 - Incineration plant (use as fuel) - non-hazardous waste,687.68,,,
2021,Indaver Ireland Limited (Duleek) - W0167,Waste Accepted,Waste Accepted,20 03 07 B,Bulky waste non-household,bulky waste non-household,80.7,0.0,80.7,R01 - Incineration plant (use as fuel) - non-hazardous waste,,,,
2021,Indaver Ireland Limited (Duleek) - W0167,Accepted,Finally Treated,20 03 07 B,Bulky waste non-household,bulky waste non-household,,,,R01 - Incineration plant (use as fuel) - non-hazardous waste,80.7,,,
2021,"Indaver Ireland Limited (Tolka Quay Road), Dublin Port - W0036",Waste Accepted,Waste Accepted,06 01 01*,sulphuric acid and sulphurous acid,sulphuric acid and sulphurous acid,4.429,0.0,4.429,"D15 - Storage pending disposal of waste (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
